Wer weiß denn sowas? - Das Spiel,280.000,4.0,DirectX 11 and Shader 5.0 compatible graphics card,5.0,Casual Indie Competitive Online Co-Op 4 Player Local Local Co-Op Atmospheric Local Multiplayer,18 Oct, 2018,,0
古剑奇谭二(GuJian2),175.000,2.0,NVIDIA GeForce 8600/AMD HD3670,显存256MB，支持DirectX 9.0C,SM3.0,15.0,RPG,18 Aug, 2013,619,77
Fight of Gods,100.000,1.0,Geforce GTX 750,3.0,Early Access Action Indie Early Access Fighting 2D Fighter Mythology Memes,4 Sep, 2017,622,84
Save 17% on Bad Note 破碎的笔记,12.500,0.5,Intel HD Graphics 2000,0.146484375,Adventure RPG Indie Horror Female Protagonist Puzzle,30 Nov, 2018,,0
Toilet Run,43.000,0,,0.5859375,Indie,27 Sep, 2018,,0
Ms. Splosion Man,120.000,2.0,Shader Model 2,0,Action Indie Platformer Female Protagonist Co-op Comedy Local Co-Op,3 Apr, 2013,133,84
A House of Many Doors,247.000,2.0,,0.390625,Indie RPG Story Rich Singleplayer Lore-Rich Lovecraftian Exploration Atmospheric 2D Gothic Dark Turn-Based Open World Steampunk Horror Kickstarter,3 Feb, 2017,189,85
Puzzle Agent,70.000,0,,0,Puzzle Adventure Point & Click Detective Mystery Singleplayer Casual Comedy Surreal Short Atmospheric Horror Funny Touch-Friendly Conspiracy Hand-drawn 2D Great Soundtrack Interactive Fiction Stylized,Jul 2010,882,87
Save 40% on ShineG In The Zombies,18.000,1.0,DirectX 9.0c support,0.29296875,Violent Nudity Sexual Content Indie Action Casual Gore RPG Adventure Strategy Female Protagonist Shooter Shoot 'Em Up Blood Zombies Anime Singleplayer,25 Aug, 2017,182,81
Bleed 2,120.000,2.0,512MB video card (XNA 4.0 compatible, Shader Model 2.0 or higher),0.48828125,Action Indie Shoot 'Em Up Arcade Local Co-Op Bullet Hell Female Protagonist Platformer Procedural Generation 2D Pixel Graphics Great Soundtrack,8 Feb, 2017,279,96
Ara Fell,227.000,2.0,,0.29296875,RPG RPGMaker Indie Adventure JRPG Female Protagonist Casual Open World Action Pixel Graphics Atmospheric Anime 2D Singleplayer Great Soundtrack Fantasy,2 Jun, 2016,397,95
PAKO 2,120.000,4.0,NVIDIA GeForce 8600 GT,0.5859375,Action Racing Rogue-like Violent Indie Driving Retro Casual,16 Nov, 2017,154,93
Suzy Cube,100.000,2.0,,0.29296875,Adventure Indie 3D Platformer Cute Singleplayer Action Casual Female Protagonist Platformer Third Person Exploration Colorful Cartoon Family Friendly Retro Funny,19 Jun, 2018,49,89
Switchblade,43.000,8.0,NVIDIA® GeForce® GTX 960,5.0,Early Access Action Early Access MOBA Indie Multiplayer,28 Aug, 2018,19,84
Call of Juarez™,165.000,0,,0,Western Action FPS Shooter Adventure Singleplayer First-Person Atmospheric Multiplayer Stealth Story Rich Classic Open World Great Soundtrack,12 Jun, 2007,607,83
The Last Express Gold Edition,90.000,1.0,3D Graphics Card,2.0,Adventure Point & Click Mystery Classic Real-Time Story Rich Noir World War I Historical 1990's,31 Mar, 1997,184,81
Syrian Warfare,160.000,4.0,GeForce GT 440 (1024 MB) / Radeon HD 4890 (1024 MB),10.0,Strategy RTS Military Tactical War Real Time Tactics Indie Singleplayer Historical Realistic,21 Feb, 2017,1716,87
Mhakna Gramura and Fairy Bell,70.000,2.0,Intel HD 3000,2.0,Casual Indie Visual Novel Anime,19 Feb, 2018,166,98
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,188.000,2.0,ATI or NVidia with 512 MB RAM,4.0,Adventure Point & Click Mystery Remake Classic Singleplayer Horror Story Rich Detective Supernatural Puzzle Atmospheric Great Soundtrack,15 Oct, 2014,478,89
Sky Rogue,188.000,0,,0,Action Indie Flight Simulation Procedural Generation Rogue-lite Singleplayer Arcade Local Multiplayer Early Access Rogue-like Multiplayer,24 Aug, 2017,544,91
Save 70% on Black Closet,56.500,0.25,1366x768,0.146484375,Detective Indie Strategy RPG Female Protagonist Noir Simulation Difficult Visual Novel Story Rich Choices Matter Singleplayer Mystery Anime Dating Sim,16 Sep, 2015,149,93
Tombeaux,70.000,8.0,2 GB Video Card (ie: Nvidia GTX 970),5.0,Adventure Indie Atmospheric Alternate History Singleplayer Story Rich Education Exploration First-Person Narration Visual Novel Drama Realistic Great Soundtrack Short Historical Walking Simulator,5 Nov, 2018,,0
Cinders,188.000,0.5,,0.1953125,Visual Novel Female Protagonist Indie Adventure Story Rich Romance Singleplayer Choose Your Own Adventure Multiple Endings Fantasy Choices Matter RPG Great Soundtrack Otome Beautiful GameMaker Casual Atmospheric,20 Jun, 2012,355,89
Vessel,188.000,0.0,,0,Puzzle Indie Platformer Steampunk Action Physics Strategy Singleplayer Puzzle-Platformer Adventure 2D Sci-fi Great Soundtrack,1 Mar, 2012,266,87
World of Subways 4 – New York Line 7,200.500,4.0,Nvidia Geforce GTX 560 or comparable AMD Radeon (no OnBoard Graphics Card supported),10.0,Simulation Trains Singleplayer Psychological Horror,23 Mar, 2015,,0
Gold Rush! Classic,43.000,0,,0.029296875,Adventure Action Classic Pixel Graphics Historical America 1980s Third Person Difficult,23 Dec, 1988,37,94
Braveland Pirate,100.000,2.0,,0.732421875,Strategy RPG Casual Pirates Indie Adventure Turn-Based Strategy Singleplayer Hand-drawn Exploration Atmospheric Touch-Friendly Hex Grid Turn-Based Tactical RPG Open World Fantasy Classic Story Rich Tactical,15 Sep, 2015,173,89
Strong Bad's Cool Game for Attractive People: Season 1,188.000,0.5,32 MB 3D-accelerated video card / 64 MB recommended.,0,Adventure Point & Click Comedy Funny Surreal Parody Episodic Singleplayer,18 Dec, 2008,169,91
Damn virgins,43.000,4.0,SM3-compatible video card,3.0,Action Adventure Indie FMV,31 Jul, 2015,19,89
In Between,140.000,2.0,Intel HD4000,1.0,Indie 2D Puzzle-Platformer Atmospheric Platformer Puzzle Story Rich Difficult Singleplayer Great Soundtrack Dark Hand-drawn Narration,21 Aug, 2015,82,86
Echoes of Aetheria,165.000,0.25,,0.29296875,Indie RPG Steampunk RPGMaker,15 Jan, 2016,69,89
Tomoyo After ~It's a Wonderful Life~ English Edition,188.000,0.125,800 x 600 16bit,3.0,Visual Novel Anime RPG Adventure Nudity Casual Strategy JRPG Story Rich Romance Mature Singleplayer Great Soundtrack,1 Jul, 2016,205,95
Criminal Girls: Invite Only / クリミナルガールズ INVITATION,188.000,2.0,Intel HD Graphics,6.0,Sexual Content Nudity Anime RPG Strategy Mature Violent JRPG Illuminati Memes 2D Cute,11 Jan, 2017,242,80
The Last Leviathan,120.000,4.0,OpenGL 2.0 compatible, 1GB VRAM,1.0,Early Access Simulation Sandbox Adventure Strategy Building Naval Action Early Access Indie Physics Pirates Sailing Singleplayer Multiplayer Destruction,22 Jun, 2016,379,75
Prehistorik 2,120.000,1.0,64MB of video memory,0.01171875,Adventure RPG Platformer,1 Jan, 1993,18,94
Dimension of Monster Girls,70.000,1.0,1280 x 720,0.205078125,Sexual Content Simulation Indie Casual Visual Novel Anime,13 Apr, 2018,50,94
Sentinels of the Multiverse,120.000,2.0,DX10 (shader model 4.0) capabilities, 1024x768 resolution,0.390625,Card Game Superhero Board Game Strategy Indie Multiplayer Singleplayer Local Co-Op Co-op Online Co-Op,22 Dec, 2014,495,92
1bitHeart,43.000,1.0,Integrated graphics,0,Indie Casual Adventure Anime Visual Novel Great Soundtrack Detective 2D Mystery Singleplayer Conversation Side Scroller Colorful Futuristic Sci-fi Word Game Fantasy Episodic Story Rich Atmospheric,28 Aug, 2017,245,96
Save 10% on The Hardest Dungeon,108.000,4.0,Dedicated graphics card with 1 GB VRAM,0.341796875,Indie RPG Adventure Action Strategy Simulation Casual Rogue-lite Pixel Graphics Hack and Slash Dungeon Crawler Rogue-like Fantasy Retro Atmospheric Survival Party-Based RPG Action RPG Difficult Replay Value,29 Nov, 2018,16,81
Evoland,120.000,1.0,Directx 9.0c compatible video card,0,RPG Indie Adventure Retro Singleplayer Short Parody Fantasy Funny JRPG Puzzle Pixel Graphics 2D Comedy Action Casual Controller Great Soundtrack Action RPG 3D,4 Apr, 2013,4013,83
Sacred 2 Gold,165.000,1.0,Graphics card 256 MB RAM, DirectX® 9.0c compatible, with Pixel Shader 2.0 support (from nVidia® GeForce™ 6800 or ATI® Radeon® X800),0,RPG Open World Hack and Slash Action RPG Co-op Multiplayer Fantasy Singleplayer Action Adventure Loot Isometric Female Protagonist Sandbox Character Customization Atmospheric,21 Dec, 2012,1036,72
Pixel Dungeon,70.000,1.0,OpenGL 3.0, 256Mb RAM,0.1171875,RPG Pixel Graphics Rogue-like Adventure Indie Dungeon Crawler Casual Difficult Singleplayer,29 May, 2015,200,87
Storm Boy,80.000,4.0,DX9 (shader model 3.0) capabilities,2.0,Adventure Casual,20 Nov, 2018,,0
Wasteland 1 - The Original Classic,80.000,1.0,3D graphics card,0.09765625,RPG Post-apocalyptic Classic Turn-Based Adventure Strategy Retro Sci-fi Indie 2D Singleplayer CRPG Old School Pixel Graphics Action Great Soundtrack 1980s Open World,1 May, 1988,166,80
RIVE: Wreck, Hack, Die, Retry!,165.000,4.0,Geforce 8000 series (discrete),1.0,Action Twin Stick Shooter Side Scroller Indie Arcade Shooter Platformer Shoot 'Em Up Bullet Hell Difficult 2D Singleplayer Robots,13 Sep, 2016,198,89
Dragon Saga,0,2.0,ATI Radeon 9600 XT or GeForceFX 5700 with 256 RAM or better,0,Free to Play Massively Multiplayer MMORPG Anime RPG Dragons Multiplayer Action Cute Side Scroller,28 Oct, 2010,815,71
Galaxy Control: 3D Strategy,0,2.0,ATI Radeon HD 3400 Series, GeForce 8600 GS,0.390625,Free to Play Strategy Massively Multiplayer Space Action,10 Aug, 2016,,0
System Shock 2,120.000,2.0,3D graphics card,0,RPG Cyberpunk Horror Sci-fi Classic FPS Survival Horror Action Cult Classic Space First-Person Masterpiece Story Rich Atmospheric Great Soundtrack Singleplayer Co-op Inventory Management Shooter Survival,11 Aug, 1999,3495,94
Police Tactics: Imperio,188.000,4.0,DirectX 11 compatible graphics card with 1GB VRAM (GeForce GTX 700 series or comparable | ATI Radeon HD 79xx or comparable),3.0,Strategy Simulation,7 Sep, 2016,,0
Assassin’s Creed® Chronicles: Russia,165.000,2.0,nVidia GeForce GTS450 or AMD Radeon HD5770 (1024MB VRAM with Shader Model 5.0),4.0,Action Adventure Assassin 2.5D Stealth Parkour Platformer Singleplayer,15 Feb, 2016,,0
Assassin’s Creed® Chronicles: India,165.000,2.0,nVidia GeForce GTS450 or AMD Radeon HD5770 (1024MB VRAM with Shader Model 5.0),4.0,Action Adventure Assassin Stealth Platformer 2.5D Singleplayer Parkour 2D Side Scroller,12 Jan, 2016,,0
Tesla Effect: A Tex Murphy Adventure,188.000,4.0,NVIDIA 200 Series,15.0,Adventure FMV Detective Noir Comedy Cyberpunk Indie Mystery Story Rich Point & Click Sci-fi Kickstarter Puzzle Funny First-Person Great Soundtrack Atmospheric Multiple Endings Dystopian Retro,8 May, 2014,453,91
Warlords Battlecry III,120.000,0.125,100% DirectX compatible graphics,1.0,Strategy RTS Fantasy RPG Classic,17 May, 2004,280,77
Irony Of Nightmare,15.000,6.0,NVIDIA GeForce 470 GTX,3.0,Early Access Indie Early Access Horror Adventure Singleplayer Atmospheric Story Rich Violent Detective Gore Cyberpunk,12 Dec, 2017,175,85
Bezier,120.000,2.0,NVIDIA® GeForce® 6800 GT @ 512MB / ATI® Radeon™ X1900XT @ 512MB or better,0.1806640625,Action Indie Twin Stick Shooter Shoot 'Em Up Bullet Hell Colorful Psychedelic Space Arcade Shooter 2D Singleplayer Great Soundtrack Replay Value,3 Mar, 2016,31,90
Airport Madness 3D,188.000,0.5,,0.1953125,Adventure Simulation Management Flight Casual,25 May, 2016,182,80
Splendor,120.000,0.5,Directx 9.0c compatible graphics adapter with 128Mb,0.146484375,Casual Strategy Board Game Card Game,17 Sep, 2015,104,70
F1 2011,165.000,0.0,GeForce 7800/Radeon X1800 or higher,0,Racing Simulation Sports Multiplayer,19 Sep, 2011,,0
The Warlock of Firetop Mountain,188.000,4.0,Hardware Accelerated Graphics with 1GB memory,3.0,Adventure Indie Action Board Game RPG Choose Your Own Adventure Turn-Based Fantasy,30 Aug, 2016,190,81
Tin Star,70.000,0,,0,Indie RPG Western Choose Your Own Adventure Text-Based Interactive Fiction,21 Feb, 2014,234,96
PixelJunk™ Monsters Ultimate,120.000,2.0,DirectX 9.0c Shader Model 3 Compliant Graphics Device,0.5859375,Tower Defense Strategy Local Co-Op Co-op Online Co-Op 2D Indie Singleplayer Multiplayer,26 Aug, 2013,295,81
DinoSystem,100.000,2.0,GTX 550 ti / 570m (or better),0.29296875,Early Access Simulation Dinosaurs Survival RPG Early Access Action Indie Top-Down Singleplayer 2D,25 Jun, 2015,113,88
Commander: Conquest of the Americas,120.000,2.0,,0,Strategy Naval Pirates,30 Jul, 2010,,0
Xanadu Next,188.000,1.0,32 MB VRAM, 3D accelerator compatible w/ DirectX 9.0c,2.0,RPG Action Action RPG JRPG Great Soundtrack Dungeon Crawler Singleplayer Anime,3 Nov, 2016,170,88
Survisland,110.000,8.0,Nvidia GTX 960 / AMD RX 470,3.0,Early Access Survival Adventure Indie Multiplayer Early Access Simulation Casual Sandbox Crafting Singleplayer,16 Jul, 2018,778,74
Big Thinkers Kindergarten,90.000,0.5,100% DirectX compatible graphics,0.1953125,Casual Education Family Friendly,18 Aug, 2015,,0
Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,90.000,0.5,100% DirectX compatible graphics,0.5,Adventure Casual Point & Click Family Friendly Masterpiece,19 Aug, 2003,,0
The Amber Throne,165.000,4.0,,0.87890625,RPG Adventure Indie Female Protagonist RPGMaker Casual Turn-Based Singleplayer JRPG Hand-drawn 2D Fantasy Story Rich Atmospheric Retro Anime,6 Jul, 2015,107,82
Hell Yeah! Wrath of the Dead Rabbit,165.000,1.0,DirectX 10 compatible graphic card with at least 512 MB RAM,0,Platformer Action 2D Comedy Singleplayer Funny Metroidvania Gore Adventure Great Soundtrack Side Scroller Indie Controller Violent,3 Oct, 2012,376,86
Chris Sawyer's Locomotion™,80.000,0.5,3D graphics card compatible with DirectX 7,2.0,Simulation Strategy Trains Management Economy,10 Sep, 2004,225,78
Castle Must Be Mine,175.000,4.0,NVIDIA GeForce® GTX 970, AMD Radeon™ R9 290 equivalent or better, Video Output: HDMI 1.4, DisplayPort 1.2 or newer,1.0,Strategy Casual Indie Tower Defense VR Simulation Early Access,13 Jul, 2018,197,95
The Fall Part 2: Unbound,178.000,8.0,GeForce GTX 560 or equivalent,1.3671875,Action Indie Adventure Story Rich Sci-fi Puzzle Robots Female Protagonist Metroidvania,13 Feb, 2018,173,86
Pixel Piracy,Not Available,1.0,Pixel Shader Capable Graphics card,0.1953125,Pirates Pixel Graphics Indie RPG Sandbox 2D Open World Rogue-like Simulation Adventure Singleplayer Action Side Scroller Building Strategy Survival Rogue-lite Crafting Epic Multiplayer,23 Apr, 2015,,0
Prime Mover,165.000,1.0,128MB,0.1953125,Indie Simulation Programming Puzzle Singleplayer Sci-fi Great Soundtrack Science Difficult Education Pixel Graphics,21 May, 2018,59,93
Stalingrad,70.000,0.5,128 Mb VRAM and more,2.0,Strategy World War II War RTS,5 Apr, 2005,159,87
Battle Islands: Commanders,0,4.0,GeForce 210, Radeon HD 5450, Intel HD Graphics 3000,2.0,Free to Play Strategy Action Multiplayer World War II War Early Access,14 Feb, 2017,,0
Linelight,120.000,2.0,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities,0.21484375,Indie Casual Puzzle Action Adventure Great Soundtrack Minimalist,30 Jan, 2017,332,98
Nitroplus Blasterz: Heroines Infinite Duel,250.000,4.0,nVidia GeForce 7900 GT or better / AMD Radeon X1900 / nVidia GeForce GT 620,5.0,Anime Fighting Action 2D Fighter Female Protagonist Arcade Sexual Content Cute Memes Nudity,8 Dec, 2016,363,90
Save 80% on Warrior Kings: Battles,30.000,0.125,16 MB 3D card,0.78125,Strategy RTS Fantasy,30 Sep, 2003,98,91
Automobilista,250.000,0.00390625,,25.0,Racing Simulation Sports Realistic Multiplayer Driving Early Access,29 Feb, 2016,666,82
Bunny Hop League,80.000,6.0,2gb DirectX 10 compatible graphics card,8.0,Indie Sports Fast-Paced Parkour Multiplayer,27 Apr, 2017,464,73
Rise of Insanity,120.000,4.0,PC - GTX 560 Ti, VR - GTX 970,10.0,Horror Psychological Horror Indie Adventure Simulation Survival Horror Atmospheric VR,1 Mar, 2018,364,80
Braveland,70.000,2.0,NVIDIA GeForce GTX 260, ATI Radeon 4870 HD, Intel HD 3000, or equivalent card with at least 512 MB VRAM,0.48828125,Strategy RPG Indie Turn-Based Strategy Casual Turn-Based Adventure Hex Grid Hand-drawn Fantasy Singleplayer Atmospheric Touch-Friendly Tactical RPG Story Rich Classic 2D Great Soundtrack Turn-Based Combat,17 Mar, 2014,755,81
Half Minute Hero: The Second Coming,120.000,2.0,Intel HD Graphics 2000 or equivalent,0.78125,RPG Indie JRPG Action Fast-Paced Great Soundtrack Comedy Pixel Graphics Retro Action RPG Multiplayer Adventure Singleplayer 2D RPGMaker,4 Apr, 2014,362,92
Skirmish Line,120.000,1.0,GeForce 7800, AMD HD 4600, Intel HD Graphics 3000 or above,0.48828125,Early Access Strategy Indie Violent Difficult World War II Action Early Access Casual Simulation Tactical Singleplayer Top-Down War RTS Real-Time with Pause Gore Tower Defense Replay Value Psychological Horror,19 Oct, 2017,83,89
Super Galaxy Squadron EX Turbo,120.000,0.5,DX 9 compatible GPU,0.146484375,Indie Action Shoot 'Em Up Bullet Hell Retro Arcade Pixel Graphics Difficult 2D Great Soundtrack Singleplayer Space Shooter Controller Classic Sci-fi,6 Mar, 2017,98,87
Get To The Orange Door,120.000,4.0,Intel Integrated Graphics 530,2.0,Early Access Action Indie Early Access Adventure Parkour FPS,6 Oct, 2017,62,88
The Crooked Man,43.000,1.0,Integrated graphics,0.09765625,Indie Adventure Casual Horror Pixel Graphics RPGMaker 2D Dark Atmospheric Singleplayer Multiple Endings Anime Great Soundtrack,16 Jan, 2018,122,95
Gorky 17,70.000,0.5,3D graphics card with 64 MB RAM,0.634765625,RPG Strategy Turn-Based Post-apocalyptic Classic Horror Isometric Singleplayer Turn-Based Strategy Atmospheric Tactical Sci-fi Tactical RPG,31 Dec, 1999,570,82
Fantasy Wars,70.000,0.0068359375,,0,Strategy Fantasy Turn-Based Turn-Based Strategy Singleplayer,6 Aug, 2010,98,81
Defy Gravity Extended,30.000,0.0,d:128 MB Graphics Card that supports Shader Model 1.1,0,Platformer Indie Puzzle Space 2D Action Singleplayer Casual Difficult Sci-fi Great Soundtrack Female Protagonist Physics Retro Shooter Arcade Anime Multiplayer Open World Horror,18 Mar, 2016,7036,86
Carpe Diem: Reboot,70.000,0.125,Intel integrated chipset,0.390625,Indie Casual Visual Novel Anime,29 Sep, 2017,45,88
Save 30% on Pumpkin Death Garden,21.000,0.09765625,2 Gbps or faster (a low end graphics card will do),0.09765625,Action Indie Strategy,30 Nov, 2018,,0
Four Last Things,100.000,2.0,OpenGL 2.0 compatible with 512 MB RAM,0.48828125,Adventure Indie Point & Click Comedy 2D,23 Feb, 2017,235,96
Disney's Treasure Planet: Battle of Procyon,120.000,0.125,16MB DirectX compatible 3D Accelerated Video Card,0.732421875,Strategy Adventure Action Pirates Space RTS Multiplayer,31 Oct, 2002,86,95
Aggressors: Ancient Rome,250.000,2.0,DirectX 9 class GPU with 1GB VRAM,1.46484375,Strategy Historical 4X Rome Military Tactical Grand Strategy Turn-Based Combat Turn-Based Tactics Replay Value Turn-Based Strategy Moddable Realistic Procedural Generation Difficult Education Simulation War Building Management,30 Aug, 2018,76,77
The Great C,80.000,8.0,NVIDIA GTX 970 / AMD Radeon R9 290 or greater,25.0,Adventure Casual VR,8 Oct, 2018,95,92
4D Toys,165.000,2.0,VR: Nvidia GeForce GTX 970/AMD Radeon R9 290 equivalent or greater. Non-VR: Gefore GT 750M equivalent or greater,0.15625,Indie Simulation VR Education,2 Jun, 2017,57,84
Conarium,188.000,6.0,NVIDIA GeForce GTX 480/570/670, ATI Radeon HD 5870/5850,8.0,Adventure Lovecraftian Horror Psychological Horror Indie Walking Simulator First-Person Atmospheric Great Soundtrack Story Rich Puzzle Sci-fi,6 Jun, 2017,694,80
Let Them Come,70.000,1.0,512MB,0.244140625,Action Gore Indie Violent Pixel Graphics 2D Tower Defense Aliens Shooter Great Soundtrack,3 Oct, 2017,307,85
2064: Read Only Memories,188.000,1.0,Direct X or Open GL 2.0 compatible card,0.9765625,Cyberpunk Adventure Point & Click Pixel Graphics Indie Visual Novel Great Soundtrack Story Rich Colorful Retro Stylized Anime Kickstarter Dynamic Narration Linear Singleplayer Sci-fi Modern Robots Puzzle,6 Oct, 2015,336,87
Gothic 3: Forsaken Gods Enhanced Edition,120.000,1.0,,0,RPG Open World Singleplayer Action Adventure Gothic Third Person Fantasy Atmospheric,22 Mar, 2011,,0
Gachimuchi Reloaded,15.000,2.0,DirectX® 9.0c compatible,0.5859375,Sexual Content Indie Violent Action Adventure Nudity Gore Psychological Horror Casual Comedy Memes Singleplayer Great Soundtrack Horror Story Rich Emotional Action-Adventure Sports Education Futuristic,14 Feb, 2018,90,96
ICY: Frostbite Edition,150.000,0.9765625,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities,1.46484375,RPG Violent Survival Interactive Fiction Visual Novel Indie Story Rich,11 Aug, 2017,129,89
VR GirlFriend,Not Available,2.0,GTX750ti,0.48828125,Sexual Content Casual RPG VR Nudity,13 Dec, 2016,100,71
Star Wolves 3: Civil War,70.000,0.5,nVidia GF FX5700 or ATI Radeon 9600 with 128MB VideoRAM,0,Strategy RPG Space Sci-fi Tactical,2 Mar, 2010,263,80
UnReal World,130.000,0.5,800x600 minimum resolution,1.0,Survival RPG Rogue-like Open World Indie Simulation Sandbox Strategy Historical Adventure 2D Singleplayer Crafting Top-Down Difficult Pixel Graphics,26 Feb, 2016,444,94
OnsenVR,110.000,8.0,NVIDIA GeForce GTX 970,2.0,Casual Nudity Action Gore Violent VR,1 Dec, 2017,,0
Save 10% on Pranky Cat,27.000,0.5,Integrated Graphics,0.1953125,Casual Indie Simulation Sports Strategy Adventure Racing,20 Nov, 2018,,0
TowerClimb,165.000,2.0,128 MB VRAM,0.390625,Indie Action Adventure RPG Pixel Graphics Rogue-lite Platformer Difficult Rogue-like Procedural Generation,22 Sep, 2015,181,87
Oppai Puzzle,15.000,1.0,512MB+,0.1953125,Nudity Sexual Content Indie Casual Singleplayer Mature 2D Replay Value Relaxing Anime Puzzle,11 Nov, 2018,49,93
Poisoner,43.000,4.0,GTX 980 equivalent,3.0,Adventure Casual Indie VR,10 Oct, 2018,,0
Reventa,58.000,4.0,2 GB GeForce GTX 660 / Radeon R7 370,12.0,Early Access Action Indie Early Access,14 Aug, 2018,40,92
Twist of Destiny,43.000,0.001953125,,2.2421875,Early Access RPG Indie Adventure Early Access Turn-Based 2D Team-Based,13 Apr, 2017,11,90
Zafehouse Diaries 2,90.000,4.0,NVIDIA GeForce GTX 560 / AMD Radeon R7 250X with 1GB,0.29296875,Strategy RPG Indie Zombies Survival,16 Jun, 2017,69,84
Dong-Jin Rice-hime（東津萌米）,Not Available,1.0,,0.78125,Indie Adventure Anime Visual Novel,28 Apr, 2017,252,89
Memory Oblivion Box,120.000,0.0009765625,,2.0,Indie Casual Adventure Visual Novel Anime,14 Jun, 2016,350,91
Out There Somewhere,15.000,1.0,512 MB,0.29296875,Platformer Indie Pixel Graphics Puzzle Adventure 2D Great Soundtrack Action Retro Sci-fi Singleplayer Puzzle-Platformer Anime Short Difficult Metroidvania Shoot 'Em Up Space Arcade Shooter,14 Mar, 2016,5890,92
Bitcoin Trading Master: Simulator,70.000,1.0,NVIDIA GT210 or ATI HD 7730,1.0,Early Access Early Access Simulation Casual Strategy Indie Realistic Economy Sandbox Education Relaxing Exploration Singleplayer Management 2D Difficult Choices Matter Resource Management Funny Building,31 May, 2018,135,82
巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,110.000,2.0,Geforce FX5600级/ATI Radeon9600以上 (支持Shader 2.0以上的显卡),0.48828125,Strategy RPG,30 Sep, 2018,64,87
Seeking Dawn,310.000,8.0,AMD Radeon™ R9 290X / NVIDIA® GeForce® GTX 970,25.0,Adventure Indie Gore Violent VR,12 Jul, 2018,,0
The Journey Down: Chapter Three,188.000,1.0,Direct X 9.0c compatible video card,1.46484375,Adventure Indie Point & Click Great Soundtrack Comedy,21 Sep, 2017,125,88
Save 50% on To Be or Not To Be,35.000,2.0,Hardware Accelerated Graphics with dedicated memory,1.0,Adventure Casual Choose Your Own Adventure Indie Comedy Visual Novel Female Protagonist Interactive Fiction,4 Feb, 2015,117,93
Retro City Rampage™ DX,165.000,0.25,,0,Action Open World Retro Indie Pixel Graphics Adventure 1980s Comedy Satire Funny 2D Racing Parody Top-Down Crime Singleplayer Violent Great Soundtrack Shooter Sandbox,11 Nov, 2014,1566,90
Save 70% on Football Club Simulator - FCS NS#19,28.500,2.0,Ati Radeon X700/ Nvidia Geforce 6600 - 256 MB,0.634765625,Simulation Sports Strategy,30 Nov, 2018,,0
64.0,18.000,0.9765625,DirectX 8-compatible graphics card with at least 32MB of video memory,0.146484375,Indie Action Retro Abstract Great Soundtrack Pixel Graphics Difficult Top-Down Shooter 2D Arcade Fast-Paced Singleplayer Rhythm Replay Value Shooter Survival Top-Down Minimalist,16 Mar, 2017,722,90
FRACT OSC,165.000,4.0,Radeon 5850 or equivalent,1.46484375,Indie Music Puzzle Exploration First-Person Great Soundtrack Singleplayer Adventure Atmospheric Abstract Walking Simulator Open World Surreal,22 Apr, 2014,353,86
GUILTY GEAR Xrd -SIGN-,250.000,2.0,Nvidia GeForce GTX 560 / Radeon HD 7770,12.0,Fighting Anime 2D Fighter Great Soundtrack Action Arcade Multiplayer e-sports Singleplayer Story Rich 2.5D Competitive Cute Visual Novel,9 Dec, 2015,1707,92
Goetia,312.500,2.0,Nvidia GeForce GT 705, AMD Radeon R7 240,7.0,Adventure Indie Point & Click Puzzle Female Protagonist Horror 2D Gothic Atmospheric Mystery,14 Apr, 2016,168,80
Save 75% on Hard Place,7.500,0.5,Integrated Graphics,0.15625,Action Adventure Indie Casual,20 Feb, 2018,15,86
Strikers Edge,165.000,4.0,NVidia Geforce FX, 6x00, 7x00, 8x00, 9x00 and GTX 2x0 and newer. ATI Radeon 9x00, Xx00, X1x00, HD2x00 and HD3x00 series and newer. Intel® HD Graphics,1.0,Action Indie Pixel Graphics Multiplayer Local Multiplayer Arcade Medieval 4 Player Local Split Screen Fast-Paced Retro,30 Jan, 2018,61,80
STRAFE: Millennium Edition,165.000,0,,0,Gore FPS Indie Rogue-like Action Violent Rogue-lite Retro Great Soundtrack Fast-Paced Singleplayer Shooter Difficult Blood Procedural Generation First-Person Pixel Graphics Horror Sci-fi,9 May, 2017,1130,73
ArchRobo - Robotic Annihilation,43.000,2.0,,0.0390625,Action Indie Twin Stick Shooter Robots Top-Down Shooter 2D Retro Shoot 'Em Up Sci-fi Co-op Dungeon Crawler Arcade Shooter Local Multiplayer Local Co-Op Controller,1 Sep, 2017,,0
Darkestville Castle,165.000,2.0,DirectX 9.0 compatible,1.5,Adventure Indie Villain Protagonist Point & Click Dark Humor Demons Puzzle Comedy Singleplayer Funny Third Person Great Soundtrack 2D Story Rich Hand-drawn Cartoony Atmospheric Hidden Object Conversation,21 Sep, 2017,98,94
Audition Online,0,0.5,NVIDIA FX5200 128MB,5.0,Free to Play Music Rhythm Massively Multiplayer Anime Casual Multiplayer Character Customization Psychological Horror Singleplayer,2 Apr, 2007,,0
